race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,1,1,ロイガヴェーグル,牡6,60.0,中村,栗東浜田,12.3,7
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,2,2,グラスビジョン,牡4,59.0,大江圭,美浦佐藤吉,26.1,10
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,3,3,ポワンキュルミナン,牡6,60.0,小牧加,栗東岡田,11.7,6
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,4,4,レヴァントリ,セ4,59.0,五十嵐,美浦大和田,9.2,3
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,5,5,ニシノルアノーヴァ,牡4,59.0,伴,美浦古賀慎,10.6,5
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,6,5,ベールドインパクト,セ4,59.0,難波,美浦小島,10.0,4
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,7,6,ブランフォルテ,牡4,57.0,▲水沼,美浦辻,24.4,9
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,8,6,ドラギニャン,牡4,57.0,▲井上,栗東河嶋,3.4,2
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,9,7,ガイ,セ4,59.0,草野,美浦本間,40.6,11
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,10,7,フレイムジョーカー,牡7,60.0,上野,美浦岩戸,14.0,8
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,11,8,シャトーホークビル,牡4,59.0,江田勇,美浦加藤和,47.7,12
202604010404,４歳以上障害未勝利 出馬表,"11:15発走 / 障2890m (芝 外-内)
/ 天候:晴 / 馬場:良",,,晴,良,12,8,ラパンラピッド,セ6,57.0,▲坂口,美浦武井,3.3,1
