race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,1,1,ヴェントベローチェ,牡3,57.0,北村宏,美浦勢司,60.8,11
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,2,1,サクラドール,牡3,57.0,佐々木,美浦田島,16.5,3
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,3,2,フジテンクウ,牝3,55.0,松岡,美浦竹内,67.0,12
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,4,2,ソパデアホ,牡3,57.0,田辺,美浦小島,52.4,10
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,5,3,プリンセスダーコ,牝3,55.0,原,美浦清水英,18.9,4
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,6,3,グラスフェザー,牡3,57.0,木幡巧,美浦田島,41.0,8
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,7,4,フルールサシェ,牡3,57.0,松山,美浦水野,11.4,2
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,8,4,ウィザードオブマリ,牝3,55.0,秋山稔,美浦蛯名利,175.4,16
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,9,5,セキテイロックス,牡3,57.0,菅原明,美浦嘉藤,41.8,9
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,10,5,チェストー,牡3,57.0,団野,美浦高橋文,74.7,13
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,11,6,アジュアカレンツ,牝3,55.0,ディー,美浦西田,20.9,5
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,12,6,ダイユウレゾナンス,牝3,52.0,▲佐藤,美浦松永康,152.0,14
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,13,7,ファインヒメ,牝3,55.0,菅原隆,美浦天間,162.8,15
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,14,7,トーアシチフクジン,牡3,57.0,横山和,美浦村田,38.6,6
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,15,8,ロンドンプライド,牝3,55.0,大野,美浦竹内,40.0,7
202605020602,３歳未勝利 出馬表,"10:35発走 / ダ1400m (左)
/ 天候:晴 / 馬場:良",1400,ダ,晴,良,16,8,ラッキーモア,牡3,57.0,坂井,美浦尾関,1.2,1
