race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,1,1,チュウワダイオウ,セ5,56.0,△舟山,栗東加藤公,65.0,10
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,2,2,トーアケルキラ,セ4,55.0,▲石田,美浦辻,18.5,4
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,3,3,タルタロス,牡5,55.0,▲石神道,美浦天間,22.3,5
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,4,4,キュードス,牡4,55.0,▲遠藤,栗東荒川,30.4,7
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,5,5,ロストボール,セ7,55.0,▲森田,美浦加藤和,58.5,9
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,6,5,ブラックジジ,牡4,58.0,原田和,美浦菊川,24.5,6
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,7,6,キタノブレイク,牡4,57.0,☆長浜,美浦本間,75.0,12
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,8,6,カレンラップスター,牡4,58.0,松本,栗東小林,9.3,3
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,9,7,ナムラジミー,牡4,54.0,★河原田,美浦武市,35.2,8
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,10,7,リリーアロー,牡7,55.0,▲和田陽,栗東平田,69.6,11
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,11,8,ハイクオリティ,牡4,58.0,ゴンサルベ,栗東今野,1.3,1
202604010312,４歳以上１勝クラス 出馬表,"16:00発走 / ダ1800m (左)
/ 天候:小雨 / 馬場:良",1800,ダ,小雨,良,12,8,マテンロウミラクル,牡5,58.0,富田,栗東柴田,8.8,2
