race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,1,1,タマモトップハット,牡3,54.0,▲石田,美浦水野,48.8,13
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,2,2,エルヴィッタ,牝3,55.0,ゴンサルベ,栗東武英,8.6,4
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,3,2,ベセル,牡3,57.0,菊沢,美浦蛯名正,16.1,7
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,4,3,セイウンヤオヨロズ,牡3,57.0,野中,美浦上原博,7.0,3
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,5,3,ドリームガッサン,牝3,52.0,▲小林美,美浦鈴木伸,2.8,1
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,6,4,セントリアン,牝3,51.0,★河原田,美浦萱野,27.6,9
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,7,4,カワキタベレッタ,牝3,53.0,△柴田裕,栗東角田,102.3,15
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,8,5,ハルカオル,牝3,55.0,原田和,美浦千葉,28.9,10
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,9,5,ラインメテオラ,牡3,57.0,富田,栗東長谷川,17.5,8
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,10,6,エコログロウ,牡3,55.0,△舟山,栗東牧浦,9.0,5
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,11,6,ホウオウチャールズ,牡3,57.0,丸田,美浦池上,47.1,12
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,12,7,アイアンナックル,牡3,54.0,▲森田,美浦尾形,74.9,14
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,13,7,チョウダントツ,牝3,53.0,◇古川奈,栗東羽月,31.3,11
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,14,8,フェルアフリーゼ,牝3,54.0,☆長浜,美浦深山,5.4,2
202604010402,３歳未勝利 出馬表,"10:15発走 / ダ1200m (左)
/ 天候:晴 / 馬場:稍",1200,ダ,晴,稍,15,8,ニシノスフィンクス,牝3,53.0,◇今村,美浦深山,14.6,6
