race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,1,1,イトシサ,牡3,57.0,三浦,美浦田中博,8.0,4
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,2,1,ホカミテダメ,牝3,55.0,石橋脩,美浦田中勝,35.7,9
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,3,2,モンサンドール,牝3,55.0,木幡巧,美浦牧,80.7,17
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,4,2,ベルバード,牝3,55.0,岩田康,美浦武井,20.9,7
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,5,3,ナックセシリア,牝3,51.0,★谷原,美浦小野,47.5,14
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,6,3,プラネタリーアワー,牝3,55.0,ディー,美浦加藤征,34.8,8
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,7,4,ブロークンハート,牝3,55.0,大野,美浦菊沢,20.0,6
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,8,4,マイチバイ,牝3,55.0,松若,美浦堀内,38.0,11
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,9,5,グランマエストロ,牡3,57.0,ルメール,美浦木村,2.7,1
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,10,5,リオクリスハーレー,牝3,55.0,荻野極,美浦矢野,58.5,16
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,11,6,ワディアルリヤハ,牝3,55.0,レーン,美浦田村,6.0,3
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,12,6,ツイスティドシルク,牡3,57.0,田辺,美浦武藤,46.4,12
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,13,7,カズノダイジョウ,牝3,55.0,横山典,美浦浅利,16.7,5
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,14,7,シャインアルプス,牝3,55.0,戸崎圭,美浦中川,4.8,2
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,15,7,ルビーサンセット,牝3,55.0,北村宏,美浦柄崎,130.2,18
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,16,8,セイウンサファイア,牝3,55.0,丹内,美浦本間,46.4,13
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,17,8,ミッキーキャロット,牝3,55.0,佐々木,美浦大竹,57.6,15
202605020505,３歳未勝利 出馬表,"12:30発走 / 芝1400m (左 A)
/ 天候:曇 / 馬場:良",1400,芝,曇,良,18,8,エルミー,牝3,55.0,菅原明,美浦中川,37.3,10
