年,月,日,馬番,馬名,性別,年齢,騎手,斤量,オッズ,人気,競馬場,レース番号,レース名,距離,馬場,頭数,芝ダ
2026,5,3,1,アージェント,セ,5,木幡巧,58.0,4.3,2,東京,8,4歳以上2勝クラス,1600,良,9,ダ
2026,5,3,2,コムユンプリュム,牝,4,佐々木,56.0,9.6,6,東京,8,4歳以上2勝クラス,1600,良,9,ダ
2026,5,3,3,ウインターベル,牡,4,ディー,58.0,3.9,1,東京,8,4歳以上2勝クラス,1600,良,9,ダ
2026,5,3,4,ダノンエンブレム,牡,4,荻野極,58.0,4.5,3,東京,8,4歳以上2勝クラス,1600,良,9,ダ
2026,5,3,5,ウインルピナス,牝,6,長浜,54.0,7.3,5,東京,8,4歳以上2勝クラス,1600,良,9,ダ
2026,5,3,6,ボークマン,牡,5,谷原,54.0,22.4,8,東京,8,4歳以上2勝クラス,1600,良,9,ダ
2026,5,3,7,コンティノーツァ,牝,5,大野,56.0,9.9,7,東京,8,4歳以上2勝クラス,1600,良,9,ダ
2026,5,3,8,ダンツゴギ,牡,4,横山和,58.0,7.0,4,東京,8,4歳以上2勝クラス,1600,良,9,ダ
2026,5,3,9,ハリウッドパーク,牝,5,団野,56.0,39.6,9,東京,8,4歳以上2勝クラス,1600,良,9,ダ
