race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,1,1,ジュタ,牡4,57.0,佐々木,栗東矢作,21.8,10
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,2,1,サブマリーナ,牡5,57.0,武豊,栗東庄野,8.3,5
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,3,2,エピファニー,牡7,57.0,杉原,美浦宮田,90.7,17
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,4,2,カラマティアノス,牡4,58.0,津村,美浦奥村武,5.3,2
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,5,3,ジュンブロッサム,牡7,58.0,荻野極,栗東友道,17.4,7
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,6,3,マジックサンズ,牡4,57.0,横山和,栗東須貝,15.5,6
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,7,4,オクタヴィアヌス,牡6,57.0,北村宏,美浦木村,72.4,15
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,8,4,シルトホルン,牡6,57.0,大野,美浦新開,7.4,4
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,9,5,マテンロウレオ,牡7,57.0,横山典,栗東昆,41.0,12
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,10,5,センツブラッド,牡4,57.0,横山武,栗東斉藤崇,46.3,13
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,11,6,トロヴァトーレ,牡5,58.0,ルメール,美浦鹿戸,3.7,1
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,12,6,マイネルモーント,牡6,57.0,丹内,美浦高木,32.6,11
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,13,7,オニャンコポン,セ7,57.0,菅原明,美浦小島,65.3,14
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,14,7,サクラファレル,牡4,57.0,レーン,美浦堀,7.0,3
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,15,8,ストレイトトーカー,牡4,57.0,田辺,美浦岩戸,79.5,16
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,16,8,ステレンボッシュ,牝5,56.0,戸崎圭,美浦宮田,17.9,8
202605020511,エプソムカップ(G3) 出馬表,"15:45発走 / 芝1800m (左 A)
/ 天候:曇 / 馬場:良",1800,芝,曇,良,17,8,レガーロデルシエロ,牡5,57.0,岩田康,美浦栗田,19.4,9
