race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202608030610,橘Ｓ(L) 出馬表,"14:50発走 / 芝1400m (右 外 C)
/ 天候:晴 / 馬場:良",1400,芝,晴,良,1,1,ケールハイム,牝3,55.0,武豊,栗東福永,4.6,3
202608030610,橘Ｓ(L) 出馬表,"14:50発走 / 芝1400m (右 外 C)
/ 天候:晴 / 馬場:良",1400,芝,晴,良,2,2,ヨサリ,牡3,57.0,渡辺竜,地方笹野博,76.3,10
202608030610,橘Ｓ(L) 出馬表,"14:50発走 / 芝1400m (右 外 C)
/ 天候:晴 / 馬場:良",1400,芝,晴,良,3,3,トラスコンガーデン,牝3,55.0,長岡,美浦竹内,25.9,5
202608030610,橘Ｓ(L) 出馬表,"14:50発走 / 芝1400m (右 外 C)
/ 天候:晴 / 馬場:良",1400,芝,晴,良,4,4,タガノアラリア,牡3,57.0,鮫島駿,栗東西園翔,1.7,1
202608030610,橘Ｓ(L) 出馬表,"14:50発走 / 芝1400m (右 外 C)
/ 天候:晴 / 馬場:良",1400,芝,晴,良,5,5,スペルーチェ,牡3,57.0,Ｍデムーロ,美浦宮田,4.1,2
202608030610,橘Ｓ(L) 出馬表,"14:50発走 / 芝1400m (右 外 C)
/ 天候:晴 / 馬場:良",1400,芝,晴,良,6,6,フォーゲル,牡3,57.0,池添,栗東斉藤崇,13.0,4
202608030610,橘Ｓ(L) 出馬表,"14:50発走 / 芝1400m (右 外 C)
/ 天候:晴 / 馬場:良",1400,芝,晴,良,7,6,ストームサンダー,牡3,57.0,幸,栗東安達,27.4,6
202608030610,橘Ｓ(L) 出馬表,"14:50発走 / 芝1400m (右 外 C)
/ 天候:晴 / 馬場:良",1400,芝,晴,良,8,7,ハンデンドレイク,牡3,58.0,酒井,地方荒山勝,59.6,8
202608030610,橘Ｓ(L) 出馬表,"14:50発走 / 芝1400m (右 外 C)
/ 天候:晴 / 馬場:良",1400,芝,晴,良,9,7,アルスマグナ,牡3,57.0,岩田康,美浦池上,68.6,9
202608030610,橘Ｓ(L) 出馬表,"14:50発走 / 芝1400m (右 外 C)
/ 天候:晴 / 馬場:良",1400,芝,晴,良,10,8,アスミル,牡3,57.0,太宰,栗東本田,31.7,7
202608030610,橘Ｓ(L) 出馬表,"14:50発走 / 芝1400m (右 外 C)
/ 天候:晴 / 馬場:良",1400,芝,晴,良,11,8,ギガントマキア,牡3,57.0,城戸,美浦室井,154.0,11
