race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,1,1,ホウオウヘッセン,牡3,57.0,丸山,美浦田島,9.7,5
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,2,2,マーシャルアン,牡3,57.0,ゴンサルベ,美浦大和田,25.5,13
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,3,3,セイウンアインス,牝3,55.0,石川,美浦武藤,22.0,10
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,4,3,ツルノマイハシ,牝3,55.0,西塚,美浦杉浦,13.5,7
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,5,4,ミスターバッドガイ,牡3,57.0,横山琉,栗東中尾,20.1,9
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,6,4,ニシノセイドウ,牡3,57.0,小崎,美浦伊藤大,22.6,11
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,7,5,シュテルン,牝3,55.0,丸田,美浦和田雄,89.0,14
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,8,5,マナボニート,牝3,55.0,菊沢,栗東北出,4.2,1
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,9,6,フィオラーノ,牡3,57.0,松本,栗東吉田,4.2,2
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,10,6,クラディスティーナ,牡3,57.0,野中,美浦清水英,24.5,12
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,11,7,トップアタック,牡3,57.0,小沢,栗東小椋,11.7,6
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,12,7,デンプシー,牡3,57.0,舟山,美浦上原佑,8.1,3
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,13,8,ウィングブルー,牝3,55.0,斎藤,美浦斎藤誠,9.5,4
202604010309,ゆきつばき賞(1勝クラス) 出馬表,"14:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,14,8,コパノトーマス,牡3,57.0,長浜,美浦青木,16.3,8
