race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,1,1,モロノディアマンテ,牡3,54.0,▲大久保,美浦田中勝,67.8,14
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,2,1,チェイサー,牡3,56.0,☆長浜,美浦相沢,30.5,10
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,3,2,クレインヴォイス,牡3,57.0,石川,美浦相沢,28.4,9
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,4,2,ビップジョワ,牝3,55.0,丸田,美浦高柳瑞,23.0,7
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,5,3,フローレンスフーガ,牡3,57.0,小崎,栗東四位,12.2,6
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,6,3,ホウオウライラック,牝3,52.0,▲小林美,美浦高柳瑞,23.8,8
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,7,4,コスモペンタス,牝3,52.0,▲森田,美浦西田,105.9,16
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,8,4,トンデトンデトンデ,牡3,57.0,亀田,栗東北出,37.2,13
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,9,5,ウインマニフィーク,牡3,54.0,▲石神道,美浦鈴木慎,5.6,3
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,10,5,ウールヴヘジン,牡3,57.0,西塚,美浦青木,33.5,12
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,11,6,オーブレーヌ,牝3,53.0,△舟山,美浦和田郎,3.6,1
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,12,6,ナイトバード,牡3,57.0,ゴンサルベ,美浦田村,5.5,2
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,13,7,ダンツウルス,牡3,57.0,丸山,栗東谷,6.0,4
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,14,7,マコトアディントン,牡3,57.0,斎藤,栗東前川,10.1,5
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,15,8,タイキアロハ,牡3,57.0,菊沢,美浦西田,31.6,11
202604010306,３歳未勝利 出馬表,"12:40発走 / 芝2000m (左 B)
/ 天候:小雨 / 馬場:良",2000,芝,小雨,良,16,8,ドナシュネル,牝3,52.0,▲和田陽,美浦栗田,102.7,15
