race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,1,1,アスクヴォルテージ,牡4,58.0,小沢,栗東藤原,8.5,3
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,2,2,ラブアイミー,牝4,56.0,中井,栗東森田,59.0,12
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,3,3,カイトグート,牝5,53.0,▲石神道,美浦和田雄,65.4,13
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,4,4,ホウオウショコラ,牝4,56.0,菱田,美浦大竹,19.6,9
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,5,4,グレースルージュ,牝5,56.0,ゴンサルベ,栗東吉村,26.9,11
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,6,5,セディバン,牡4,58.0,松本,栗東吉田,12.0,7
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,7,5,ジェニファー,牝5,54.0,△舟山,栗東浜田,9.9,4
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,8,6,ルパヴィヨン,牝4,56.0,菊沢,美浦小手川,4.2,2
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,9,6,アーサーズウェイン,牝4,56.0,横山琉,栗東高橋一,25.9,10
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,10,7,ベルファスト,牝5,52.0,★河原田,栗東今野,3.2,1
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,11,7,パリコレジェンヌ,牝4,56.0,丸田,栗東鈴木孝,16.0,8
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,12,8,ノボリリア,牝4,56.0,富田,栗東石橋,11.3,6
202604010412,４歳以上１勝クラス 出馬表,"16:00発走 / 芝1200m (左 B)
/ 天候:晴 / 馬場:良",1200,芝,晴,良,13,8,セガンティーニ,牝4,56.0,石川,栗東坂口,10.4,5
