race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,1,1,フレアリングベリー,牝3,55.0,北村宏,美浦池上,6.4,3
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,2,1,サンセリテ,牝3,55.0,レーン,美浦鹿戸,8.3,4
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,3,2,セシルブリュネ,牝3,55.0,横山武,美浦栗田,16.3,5
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,4,2,フジサン,牝3,55.0,ディー,美浦萩原,39.4,8
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,5,3,アイアンクラッド,牡3,57.0,三浦,美浦上原博,44.1,11
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,6,3,アイアンパイク,牝3,55.0,横山典,美浦村田,4.8,2
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,7,4,ローズバラード,牝3,55.0,西塚,美浦深山,175.2,18
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,8,4,サンロード,牝3,55.0,田辺,美浦竹内,59.0,13
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,9,5,アリアファブラ,牝3,55.0,岩田望,美浦尾関,61.6,14
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,10,5,ウインアプローチ,牡3,57.0,松岡,美浦畠山,2.3,1
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,11,6,フクスケ,牡3,57.0,松若,美浦杉浦,35.2,7
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,12,6,セリエンクーニゲン,牝3,55.0,戸崎圭,美浦田中博,17.5,6
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,13,7,ヘルヴィッツ,牡3,57.0,斎藤,美浦柄崎,87.6,17
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,14,7,ハッピースーニャ,牝3,55.0,津村,美浦鈴木伸,41.8,9
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,15,7,ペルシアーノ,牝3,55.0,木幡巧,美浦相沢,70.1,15
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,16,8,ツキノマバタキ,牝3,55.0,石橋脩,美浦牧,82.4,16
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,17,8,リメンバーザネーム,牝3,55.0,佐々木,美浦菊川,43.8,10
202605020603,３歳未勝利 出馬表,"11:05発走 / 芝1600m (左 A)
/ 天候:晴 / 馬場:良",1600,芝,晴,良,18,8,ルモンテ,牡3,57.0,大野,美浦堀内,47.5,12
