race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,1,1,デアトゥバトル,牡3,57.0,松若,美浦水野,18.1,7
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,2,1,ミッキースワン,牝3,55.0,横山和,美浦菊沢,31.9,11
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,3,2,ジャガーライズ,牡3,57.0,丹内,美浦伊藤圭,27.1,9
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,4,2,グラスリッキー,牡3,57.0,松岡,美浦杉浦,24.3,8
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,5,3,エリンフレーム,牝3,55.0,石橋脩,美浦清水英,8.2,4
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,6,3,ブレイブシュガー,牡3,57.0,吉田豊,美浦高橋文,30.2,10
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,7,4,ノリキング,牡3,54.0,▲佐藤,美浦伊藤大,40.0,13
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,8,4,コウソクルリアン,牡3,57.0,佐々木,美浦武藤,10.9,6
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,9,5,ジョーヌミモザ,牝3,55.0,江田照,美浦小野,127.1,16
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,10,5,アイアムアッパレ,牡3,57.0,荻野極,美浦奥平,10.5,5
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,11,6,スピニンググローブ,牡3,57.0,木幡巧,美浦黒岩,82.7,15
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,12,6,ピーエムキンチャン,牡3,57.0,菅原明,美浦和田郎,35.2,12
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,13,7,サリーアン,牡3,57.0,横山武,美浦鈴木伸,7.9,3
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,14,7,ショコラキュイ,牡3,57.0,戸崎圭,美浦森一,5.9,2
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,15,8,ロジシーザ,牡3,57.0,岩田康,美浦古賀慎,70.4,14
202605020501,３歳未勝利 出馬表,"10:05発走 / ダ1300m (左)
/ 天候:曇 / 馬場:良",1300,ダ,曇,良,16,8,フェイスリフト,牡3,57.0,ディー,美浦嘉藤,2.7,1
