race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,1,1,スカイレックス,牡3,57.0,団野,美浦斎藤誠,74.6,15
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,2,1,ランブリングマン,牡3,57.0,戸崎圭,栗東前川,56.1,12
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,3,2,オトシダマ,牝3,55.0,柴田大,美浦金成,67.9,13
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,4,2,マッドゲイル,牡3,57.0,石橋脩,美浦上原佑,14.2,7
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,5,3,ミスターキャンベラ,牡3,57.0,横山武,美浦稲垣,8.9,5
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,6,3,エクセルクラウン,牡3,57.0,横山和,美浦菊沢,78.4,16
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,7,4,シューティングガイ,牡3,57.0,斎藤,美浦斎藤誠,29.5,9
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,8,4,オルブライト,牡3,57.0,大野,美浦杉浦,17.7,8
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,9,5,イーグルロック,牡3,57.0,岩田望,美浦相沢,6.0,2
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,10,5,イルカンダ,牝3,55.0,松山,栗東小崎,40.6,11
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,11,6,メイショウペイト,牡3,57.0,加藤,栗東梅田,9.5,6
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,12,6,ケイツーリーブル,牝3,55.0,津村,美浦千葉,7.8,3
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,13,7,キタノエピックアン,牝3,55.0,菅原明,美浦萱野,68.9,14
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,14,7,アスクドゥチャンプ,牡3,57.0,西塚,栗東藤原,8.8,4
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,15,8,スターシップ,牡3,57.0,松若,栗東高柳大,35.0,10
202605020605,３歳１勝クラス 出馬表,"12:25発走 / ダ2100m (左)
/ 天候:晴 / 馬場:良",2100,ダ,晴,良,16,8,ビービーアジャイル,牡3,57.0,ルメール,美浦中舘,2.9,1
