race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,1,1,マイニオサラスタス,牝3,53.0,◇古川奈,美浦石栗,25.8,10
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,2,1,ナデシコザクラ,牝3,53.0,◇永島,栗東秋山,11.6,3
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,3,2,ザムーン,牝3,53.0,△舟山,栗東千田,24.5,9
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,4,2,スカイプレリュード,牡3,54.0,▲石田,美浦大竹,15.1,4
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,5,3,スイートポメロ,牝3,52.0,▲和田陽,栗東森田,26.2,11
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,6,3,スーパーチャイルド,牡3,54.0,▲上里,美浦本間,38.3,13
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,7,4,ハルヒメ,牝3,54.0,☆長浜,美浦矢嶋,18.2,7
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,8,4,ニシノタチアナ,牝3,52.0,▲石神道,美浦清水英,16.4,5
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,9,5,キングスメッセージ,牡3,57.0,小沢,美浦尾関,113.8,16
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,10,5,ソードスレイプニル,牝3,55.0,横山琉,美浦鈴木慎,2.3,1
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,11,6,ニシノシャルム,牝3,52.0,▲遠藤,美浦栗田,44.3,14
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,12,6,メイショウピュルテ,牝3,55.0,西塚,栗東笹田,22.0,8
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,13,7,フクノアンタレス,牝3,53.0,△鷲頭,美浦堀内,17.4,6
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,14,7,ベルフィーノ,牝3,51.0,★河原田,栗東宮本,36.3,12
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,15,8,エーデルハイ,牝3,52.0,▲水沼,美浦天間,100.4,15
202604010305,３歳未勝利 出馬表,"12:10発走 / 芝1200m (左 B)
/ 天候:小雨 / 馬場:良",1200,芝,小雨,良,16,8,マイネルユーゲント,牡3,54.0,▲小林美,美浦加藤士,3.9,2
