race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,1,1,クリノラピダス,牡4,58.0,幸,栗東谷,20.8,9
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,2,2,エリカヴェネチア,牝5,56.0,北村友,栗東吉岡,20.7,8
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,3,3,メイショウヤシマ,牡4,58.0,松山,栗東高橋亮,7.8,3
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,4,4,キングオブフジ,牡5,58.0,中井,栗東角田,36.2,13
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,5,4,メイケイロゼッタ,牡4,58.0,酒井,栗東河嶋,26.2,10
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,6,5,トゥルブレンシア,セ9,56.0,△田山,栗東東田,30.0,12
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,7,5,ニホンピロデヴィン,牡4,58.0,菱田,栗東緒方,2.3,1
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,8,6,ロードヴォイジャー,牡4,58.0,西村淳,栗東坂口,6.2,2
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,9,6,メイショウオオコ,牡5,58.0,高杉,栗東荒川,10.4,4
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,10,7,スマートシーカー,牡4,58.0,川又,栗東吉村,20.1,7
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,11,7,クリノフィガロ,牡5,58.0,団野,栗東荒川,11.7,5
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,12,8,テーオーレガシー,牡6,55.0,▲川端,栗東宮,26.7,11
202608030512,４歳以上２勝クラス 出馬表,"16:10発走 / ダ1800m (右)
/ 天候:曇 / 馬場:良",1800,ダ,曇,良,13,8,サイモンシュバリエ,牡4,58.0,吉村,栗東梅田,12.4,6
