race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,1,1,オンザライン,セ8,56.0,木幡巧,美浦大和田,20.6,9
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,2,2,パフ,牡5,55.0,西塚,栗東橋口,21.4,10
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,3,2,セギレエルビエント,牝4,54.0,川田,美浦伊坂,3.5,1
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,4,3,リバートゥルー,牝6,54.0,吉田豊,美浦久保田,5.1,2
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,5,3,グランドセントラル,牡5,53.0,秋山稔,栗東北出,83.4,14
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,6,4,ロッシニアーナ,牡4,55.0,ルメール,美浦木村,10.5,5
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,7,4,フラムリンガム,セ5,53.0,北村友,美浦柄崎,94.4,15
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,8,5,レディーフランシス,牝4,53.0,横山典,美浦和田勇,15.4,7
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,9,5,クールブロン,牡6,55.0,三浦,栗東井上,7.4,4
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,10,6,ベルダイナフェロー,牝5,52.0,松若,栗東東田,31.6,12
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,11,6,ノーブルスカイ,牡5,54.0,西村淳,栗東高柳大,25.7,11
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,12,7,ルージュスタニング,牝5,54.0,戸崎圭,栗東友道,6.9,3
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,13,7,ミライヘノカギ,牡4,57.0,坂井,美浦上原佑,11.6,6
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,14,8,メイショウポペット,牝6,52.0,柴田大,栗東角田,63.2,13
202605020612,立夏Ｓ(3勝クラス) 出馬表,"16:30発走 / ダ1600m (左)
/ 天候:晴 / 馬場:良",1600,ダ,晴,良,15,8,フルオール,牡7,57.0,斎藤,美浦斎藤誠,19.0,8
