race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,1,1,ナツノオジョウサマ,牝3,52.0,▲和田陽,栗東小椋,51.9,14
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,2,1,キャストアイズミー,牝3,55.0,国分恭,栗東牧浦,41.4,12
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,3,2,ララクレアドルーン,牝3,52.0,▲石田,栗東坂口,54.7,15
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,4,2,ラガッツァケコーレ,牝3,53.0,◇古川奈,美浦田中剛,48.8,13
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,5,3,ドリーマーズ,牝3,55.0,嶋田,美浦伊藤大,35.9,9
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,6,3,ルディドゥゲンジ,牝3,52.0,▲遠藤,美浦蛯名利,110.8,16
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,7,4,コンフィアンサ,牝3,52.0,▲小林美,美浦菊川,3.9,2
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,8,4,エターナルビジョン,牝3,53.0,◇永島,栗東高橋康,38.3,11
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,9,5,ミルトメロディー,牝3,51.0,★河原田,美浦青木,35.3,8
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,10,5,オタルイーグル,牡3,57.0,亀田,栗東高柳大,13.8,5
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,11,6,リアアーテシアン,牝3,53.0,◇今村,美浦武井,6.2,3
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,12,6,コウユーネロガ,牝3,52.0,▲森田,栗東斉藤崇,14.1,6
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,13,7,ミッキーパラソル,牝3,54.0,☆長浜,美浦久保田,36.9,10
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,14,7,イソダ,牝3,55.0,ゴンサルベ,美浦尾形,17.4,7
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,15,8,リナシタ,牝3,55.0,菊沢,美浦清水英,6.2,4
202604010406,３歳未勝利 出馬表,"12:35発走 / 芝1000m (直線 B)
/ 天候:晴 / 馬場:良",1000,芝,晴,良,16,8,ジョイアミーア,牝3,53.0,△舟山,美浦高柳瑞,3.5,1
