race_id,race_name,course,distance,track_type,weather,ground,horse_no,frame_no,horse_name,sex_age,carried_weight,jockey,trainer,odds,popularity
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,1,1,アスクケンタッキー,牡3,55.0,△田山,栗東藤原,20.8,8
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,2,1,セイウンバジリスク,牡3,57.0,秋山稔,栗東北出,30.6,13
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,3,2,ウェルカムソング,牡3,57.0,原,栗東河嶋,9.5,4
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,4,2,ラテラルパーム,牡3,57.0,岩田望,美浦栗田,15.8,6
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,5,3,ブルーマッキンジー,牡3,57.0,川又,栗東杉山佳,6.0,2
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,6,3,ハードシングス,牡3,57.0,Ｍデムーロ,栗東小崎,36.6,15
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,7,4,マメタンク,牡3,57.0,松山,栗東東田,6.8,3
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,8,4,タイセイエキサイト,牡3,57.0,国分恭,美浦青木,43.3,16
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,9,5,メイショウイブキ,牝3,55.0,団野,栗東荒川,26.2,12
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,10,5,ミヤラティーニ,牝3,55.0,高杉,栗東東田,25.4,11
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,11,6,プールナバドラ,牡3,57.0,中井,栗東森秀,22.4,10
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,12,6,ベラジオリン,牝3,55.0,吉村,栗東小椋,35.1,14
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,13,7,ランスオブキング,牡3,57.0,太宰,栗東本田,3.2,1
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,14,7,ビップムーラン,牝3,55.0,西村淳,美浦田島,15.9,7
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,15,8,キーンセンス,牡3,57.0,北村友,栗東松永幹,13.1,5
202608030506,３歳１勝クラス 出馬表,"12:50発走 / ダ1200m (右)
/ 天候:曇 / 馬場:良",1200,ダ,曇,良,16,8,ミスヘンリー,牝3,55.0,幸,栗東羽月,21.8,9
