年,月,日,馬番,馬名,性別,年齢,騎手,斤量,オッズ,人気,競馬場,レース番号,レース名,距離,馬場,頭数,芝ダ
2026,5,3,1,ポトベティアスク,牡,4,川須,56.0,30.8,7,京都,7,4歳以上1勝クラス,2200,良,8,芝
2026,5,3,2,ヴェストラン,牡,5,太宰,58.0,39.6,8,京都,7,4歳以上1勝クラス,2200,良,8,芝
2026,5,3,3,テレンチョーラ,牡,4,国分優,56.0,20.8,6,京都,7,4歳以上1勝クラス,2200,良,8,芝
2026,5,3,4,サラスティ,牡,4,レーン,58.0,3.9,2,京都,7,4歳以上1勝クラス,2200,良,8,芝
2026,5,3,5,レイデラティエラ,牡,4,松若,58.0,17.1,5,京都,7,4歳以上1勝クラス,2200,良,8,芝
2026,5,3,6,ジェロニモス,牡,4,岩田望,58.0,7.3,3,京都,7,4歳以上1勝クラス,2200,良,8,芝
2026,5,3,7,タンテドヴィーヴル,牡,4,ルメール,58.0,1.5,1,京都,7,4歳以上1勝クラス,2200,良,8,芝
2026,5,3,8,アンビアンス,牡,4,吉村,56.0,15.9,4,京都,7,4歳以上1勝クラス,2200,良,8,芝
